time	seconds	group	step	event	name	number	text
09:52:47.845	307.559	1A02MM		test passed	BLD-EL-Electrical Equipment-vs-BLD-ST-Columns	0	ran and found nothing
09:52:49.839	309.552	1A02MM		rows for the workbook	BLD-EL-Electrical Equipment-vs-BLD-ST-Framing	1	1 in the document
09:52:49.840	309.553	1A02MM		test found clashes	BLD-EL-Electrical Equipment-vs-BLD-ST-Framing	1	ran and found clashes
09:52:51.751	311.464	1A02MM		rows for the workbook	BLD-EL-Electrical Equipment-vs-BLD-ST-Walls	0	0 in the document
09:52:51.752	311.466	1A02MM		test passed	BLD-EL-Electrical Equipment-vs-BLD-ST-Walls	0	ran and found nothing
09:52:54.215	313.928	1A02MM		rows for the workbook	BLD-EL-Electrical Equipment-vs-BLD-ST-Floors	15	15 in the document
09:52:54.216	313.929	1A02MM		test found clashes	BLD-EL-Electrical Equipment-vs-BLD-ST-Floors	15	ran and found clashes
09:52:56.069	315.783	1A02MM		rows for the workbook	BLD-EL-Electrical Equipment-vs-BLD-ME-Ducts&Duct Fittings	0	0 in the document
09:52:56.071	315.785	1A02MM		test passed	BLD-EL-Electrical Equipment-vs-BLD-ME-Ducts&Duct Fittings	0	ran and found nothing
09:52:57.940	317.654	1A02MM		rows for the workbook	BLD-EL-Electrical Equipment-vs-BLD-ME-Duct Accessory	0	0 in the document
09:52:57.941	317.655	1A02MM		test passed	BLD-EL-Electrical Equipment-vs-BLD-ME-Duct Accessory	0	ran and found nothing
09:52:59.801	319.515	1A02MM		rows for the workbook	BLD-EL-Electrical Equipment-vs-BLD-ME-Mechanical Equipment	0	0 in the document
09:52:59.804	319.517	1A02MM		test passed	BLD-EL-Electrical Equipment-vs-BLD-ME-Mechanical Equipment	0	ran and found nothing
09:53:01.781	321.496	1A02MM		rows for the workbook	BLD-EL-Electrical Equipment-vs-BLD-DR-Pipes & Pipe Fittings	0	0 in the document
09:53:01.782	321.497	1A02MM		test passed	BLD-EL-Electrical Equipment-vs-BLD-DR-Pipes & Pipe Fittings	0	ran and found nothing
09:53:03.665	323.379	1A02MM		rows for the workbook	BLD-EL-Electrical Equipment-vs-BLD-DR-Plumbing Fixtures	0	0 in the document
09:53:03.665	323.379	1A02MM		test passed	BLD-EL-Electrical Equipment-vs-BLD-DR-Plumbing Fixtures	0	ran and found nothing
09:53:05.536	325.250	1A02MM		rows for the workbook	BLD-EL-Electrical Equipment-vs-BLD-EL-Cable Tray&Cable Tray Fittings	1	1 in the document
09:53:05.537	325.251	1A02MM		test found clashes	BLD-EL-Electrical Equipment-vs-BLD-EL-Cable Tray&Cable Tray Fittings	1	ran and found clashes
